rid,city,candidate,gender,party,votes,total,won,year,position
BARMM,TAWI-TAWI,"NUR, SHEIK HAMID A.",0,NPC,2877,56461,0,1992,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"SALIH, PENDATUN H.",0,LDP,10241,56461,1,1992,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"SARAJAN, AJAN N.",0,KBL,1770,56461,0,1992,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"SHATIA, HAJ JAHAMA AL",0,INDEPENDENT,1674,56461,0,1992,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"ULAMA, ABUBEN J",0,LAKAS-TAO,2505,56461,0,1992,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"ALUK, AMIRBAHAL H.",0,LDP,2658,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"BANDON, ALAWADIN JR. T.",0,PMP,15331,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"ESPALDON, ROMULO M.",0,LAKAS-NUCD-UMDP,12065,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"ITUM, ISMAEL S.",0,NPC,1826,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"IYA, HADJI NAZHER H.",0,KBL,265,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"JAAFAR, NUR J.",0,LDP,20457,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"LIM, EDGAR S.",0,KBL,7092,59694,0,1992,Lone District Representative
BARMM,TAWI-TAWI,"ALUK, AMIR ARTHUR A.",0,LDP,1915,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"HO, BING-ING L.",0,NP-KBL,5177,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"LADJAKAHAL, HAMID K.",0,NPC,8599,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"LEE, JOHNNY R.",0,INDEPENDENT,8109,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"MALANDE, HADJI FAIZAL M.",0,PRP,2928,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"MOHAMMAD, ABUBAKAR J",0,NUCD,6869,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"NURUDIN, ISMAEL M.",0,LDP,16152,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"REYES, RICHARD R.",0,LP,4093,57128,0,1992,Vice-Governor
BARMM,TAWI-TAWI,"SALI, ISMAEL D.",0,PMP,3286,57128,0,1992,Vice-Governor
CAR,ABRA,"AGOSTO, MARIANO D.",0,NP/KBL,3385,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"ANDANAN, LEONARDO K.",0,NPC,5804,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"BERNARDEZ, FLORO T.",0,LAKAS-NUCD,5504,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"BERONA, JONATHAN S.",0,KBL,4210,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"BERSAMINA, ROMULO P.",0,LAKAS-NUCD,493,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"BIDES, ELMER B.",0,NPC/PP/KBL/GAD,7752,88512,1,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"BRINGAS, PABLO B.",0,INDEPENDENT,568,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"CARDENAS, PURUGGANAN -",0,LAKAS-NUCD,7510,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"DAMASEN, MARLYN M.",0,NPC/PP/KBL/GAD,7716,88512,1,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"DUMLAO, JUAN  JR. P.",0,KBL/NP/NPC,8627,88512,1,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"GONZALES, LAUREANO  JR. C.",0,NPC,8221,88512,1,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"JACOB, RAY -",0,PMP,802,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"LAGUESMA, RODRIGO D.",0,KBL,3217,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"MADAMBA, EDMUND A.",0,LAKAS-NUCD,6713,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"MINA, EDUARDO C.",0,NPC/KBL/PP,4086,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"PERLAS, EFREN P.",0,KBL,3389,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"RUBIO, PROSPERO SR. B.",0,LAKAS-NUCD,5952,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"SIAGAN, ELPIDIO C.",0,KBL/NP,4563,88512,0,1992,1st District Sangguniang Panlalawigan
CAR,ABRA,"BENESA, ALBERTO -",0,KBL,16996,64333,0,1992,Lone District Representative
CAR,ABRA,"BERNARDEZ, RUDOLFO A.",0,NPC,9264,64333,0,1992,Lone District Representative
CAR,ABRA,"BRINGAS, BENJAMIN -",0,NPC,6342,64333,0,1992,Lone District Representative
CAR,ABRA,"ZAPATA, JEREMIAS Z.",0,LAKAS-NUCD,31731,64333,0,1992,Lone District Representative
CAR,ABRA,"ABAYA, PATROCINIO JR. B.",0,KBL/NP/NPC,21516,67458,0,1992,Vice-Governor
CAR,ABRA,"AGAID, JOSE P.",0,PMP,522,67458,0,1992,Vice-Governor
CAR,ABRA,"CULANGEN, CONSTANTE B.",0,NUCD,23099,67458,0,1992,Vice-Governor
CAR,ABRA,"SEARES, ROBERTO S.",0,NPC/PP/GAD/KBL,14644,67458,0,1992,Vice-Governor
CAR,ABRA,"VENUS, CONRADO L.",0,KBL,7677,67458,0,1992,Vice-Governor
CAR,ABRA,"AFOS, JULIO F.",0,KBL/NP/NPC,2368,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"ALEJANDRE, ILDEFONSO B.",0,KBL,7189,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BALAO-AS, LORENZO M.",0,LP-PDP,1396,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BARBA, SANTIAGO V.",0,LAKAS-NUCD,8476,109803,1,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BARONA, LEO PE BENITO -",0,NP-KBL,7308,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BERNOS, ANDRES B.",0,LAKAS-NUCD,13656,109803,1,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BERSALONA, CARMELITA P.",0,KBL/NP/NPC,5283,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BLANDO, DOMINGO V.",0,NPC,1171,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"BORGONIA, WILFREDO B.",0,NPC,3736,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"DAPAPA, SAMUEL D.",0,PP/KBL,3576,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"MANGASER, VICTORIA B.",0,PMP,446,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"MOLINA, IRENEO M.",0,LAKAS-NUCD,7559,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"PAREDES, ERLINDA M.",0,KBL/NP/NPC,7109,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"TACBOS, FLAVIANO B.",0,PMP,2713,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"VALERA, AMADOR M.",0,LDP,121,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"VALERA, CIELO -",0,KBL,1709,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"VALERA, CLARITO T.",0,LAKAS-NUCD,19916,109803,1,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"VALERA, WANDELINO L.",0,PMP,1259,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"VASQUEZ, ISIDRO F.",0,KBL,9164,109803,1,1992,2nd District Sangguniang Panlalawigan
CAR,ABRA,"VELASCO, ELMER B.",0,KBL/NP/NPC,5648,109803,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"ACAY, BALBALLO SR. P.",0,LDP,8384,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"ALIPIT, VICTORINA P.",0,LDP,11480,145043,1,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"API-IT, GEORGE L.",0,LDP,7992,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"AQUINO, ROMEO T.",0,KBL,1518,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"ATOS, MARVIN D.",0,LP-PDP,13963,145043,1,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"BEHIS, SALEM P.",0,NPC,7240,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"CARANTES, ANTINO F.",0,LAKAS-NUCD,7408,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"CELINO, RAYMUNDO W.",0,INDEPENDENT,9240,145043,1,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"DE GUZMAN, BERNABE E.",0,KBL,1687,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"FERNANDO, ROBERTO L.",0,NPC,9773,145043,1,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"FIANZA, JOSE L.",0,NPC,8838,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"GALASGAS, JAIME A.",0,LP-PDP,6855,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"GIRON, WILLIAM -",0,INDEPENDENT,4661,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"GOLINGAB, FRANCISCO JR. E.",0,LP-PDP,5638,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"NGOSLAB, DANIEL T.",0,LAKAS-NUCD,8592,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"PALANGDAN, DOMAS A.",0,NPC,6753,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"PONGAYAN, EUFRONIO L.",0,INDEPENDENT,2643,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"QUIANO, EDERLINDO R.",0,LAKAS-NUCD,5738,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"SUELLO, BENJAMIN C.",0,LDP,10989,145043,1,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"TOCTOCAN, MILTON T.",0,NPC,5651,145043,0,1992,1st District Sangguniang Panlalawigan
CAR,BENGUET,"ABALOS, GREGORIO W.",0,NPC,5772,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"AGUINDADAO, MARCELINO U.",0,KBL,2142,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"ALANGDEO, LEONCIO L.",0,LP-PDP,9020,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"AROCO, LOURDES -",0,LAKAS-NUCD,211,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"BANTALI, JULIO L.",0,LAKAS-NUCD,12969,206647,1,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"BAYAN, ICAD M.",0,NPC,6452,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"BOLISLIS, AGAPITO K.",0,LP-PDP,3755,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"BUGTONG, ALBERT M.",0,NPC,6785,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"CAMPOS, CELLONG K.",0,LAKAS-NUCD,11349,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"CANUTO, PHILIP P.",0,NPC,2140,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"CATING, MAURICIO P.",0,LDP,8439,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"CHAMOS, THOMAS L.",0,LP-PDP,6985,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"FANGKI, LOURDES G.",0,NPC,7820,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"GALIAN, ALEX S.",0,KBL,2887,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"GUERZON, SAMUEL B.",0,LAKAS-NUCD,19648,206647,1,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"HAIGHT, JOHN T.",0,INDPENDENT,10227,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"LACAMEN, LORENZO M.",0,INDEPENDENT,1306,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"MALAYA, JAMES M.",0,LDP,12093,206647,1,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"MARINES, BONIFACIO D.",0,KBL,6355,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"MARRERO, ASTERIO A.",0,LAKAS-NUCD,10554,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"MARTINEZ, ALBERT O.",0,NPC,731,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"PACETINO, SATURNINO -",0,KBL,2204,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"PARAN, SAMSON C.",0,LDP,11198,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"PEREZ, URSULA -",0,INDEPENDENT,5208,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"SABIT, JOVITO -",0,LP-PDP,6554,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"SACLA, WASING D.",0,LDP,17261,206647,1,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"SALVE, RUBEN C.",0,LAKAS-NUCD,22,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"SANTOS, AGOSTO P.",0,LDP,14623,206647,1,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"SIMEON, ADRIAN -",0,LAKAS-NUCD,143,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"TOLERO, EDWARD JR. K.",0,LAKAS-NUCD,14,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"TONGACAN, EDWIN L.",0,NPC,65,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"WALDO, DENNIS P.",0,INDEPENDENT,1715,206647,0,1992,2nd District Sangguniang Panlalawigan
CAR,BENGUET,"DANGWA, SAMUEL M.",0,LDP,47309,93947,0,1992,Lone District Representative
CAR,BENGUET,"GUZNIAN, BEDIS -",0,INDEPENDENT,206,93947,0,1992,Lone District Representative
CAR,BENGUET,"MOLINTAS, RAUL -",0,PP-NP-KBL,46432,93947,0,1992,Lone District Representative
CAR,BENGUET,"ALANGWAWI, JOSE C.",0,KBL,136,90703,0,1992,Vice-Governor
CAR,BENGUET,"BERAY, JOSE Q.",0,INDEPENDENT,141,90703,0,1992,Vice-Governor
CAR,BENGUET,"CARANTES, WALTER R.",0,LDP,29662,90703,0,1992,Vice-Governor
CAR,BENGUET,"COSALAN, PETER M.",0,LP-PDP,19447,90703,0,1992,Vice-Governor
CAR,BENGUET,"LAITA, JOHN T.",0,NPC,22624,90703,0,1992,Vice-Governor
CAR,BENGUET,"PALAEZ, BIAL A.",0,LAKAS-NUCD,18693,90703,0,1992,Vice-Governor
CAR,IFUGAO,"BACDANGAN, NAPOLEON -",0,LP,2248,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"BADANGAN, GUILLERMO -",0,LP,2772,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"BAGUILAT, FIDEL -",0,NPC,1549,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"BALANGUYAN, RAMON -",0,LAKAS-NUCD,2384,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"BUMAHIT, BASILIO -",0,LAKAS-NUCD,2972,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"BUYAYO, ANGELINA -",0,IND-LAKAS-NUCD,1253,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"BUYUCCAN, JULIUS -",0,INDEPENDENT,1214,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"CANATO, JULIO -",0,INDEPENDENT,955,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"CODAMON, VICTOR -",0,INDEPENDENT,1580,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"CRESPILLO, ALBERTO -",0,NPC,2763,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"DACAWE, JUAN B.",0,LP-PDP LABAN,7388,68613,1,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"DAIT, JUAN JR. -",0,LAKAS-NUCD-PDSP,3986,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"DATONG, JUAN -",0,LDP,1751,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"DONGAYO, MANUEL -",0,INDEPENDENT,640,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"DULNUAN, RODOLFO B.",0,LDP,4842,68613,1,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"GUINID, JOSE -",0,LP,2336,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"HAGDAAN, NAPOLEON -",0,NP,1549,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"KITONG, GREGORIO -",0,NPC,3827,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"MAGNO, JOSE C.",0,NPC,1141,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"MALINGAN, ROSITO -",0,PDP-LABAN,2012,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"MANGYAO, ROBERT -",0,LP,4713,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"MILLO, DIONISIO -",0,LP,3485,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"NGITIT, MANUEL -",0,LDP,3400,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"PAGADDUT, ALBERTO -",0,INDEPENDENT,2746,68613,0,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"TAYABAN, JAMES -",0,LP,5107,68613,1,1992,1st District Sangguniang Panlalawigan
CAR,IFUGAO,"ALBANO, JOSE -",0,LAKAS-NUCD,2871,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"BAHATAN, RUBEN -",0,INDEPENDENT,3811,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"BEYER, JAMES -",0,LDP,4643,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"BONGYO, ROSENDO -",0,LP-PDP,2105,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"CHOG-AP, TITO -",0,INDEPENDENT,3164,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"GABRIEL, ELIAS -",0,NP,1557,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"HANGDAAN, ANDRES -",0,LP-PDP,2180,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"LANGBAYAN, GASPAR -",0,KBL,5190,44723,1,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"LICNACHAN, JUANITO -",0,NUCD-UMDP,4770,44723,1,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"MAANO, SULPICIO -",0,LP-PDP,2451,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"MON-ALON, ANGELINO -",0,LP-PDP,1100,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"MONTINIG, CORAZON -",0,LDP,3621,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"NATUNO, LUIS -",0,LAKAS-NUCD,4740,44723,1,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"SABELO, PAULINO -",0,LP-PDP,2520,44723,0,1992,2nd District Sangguniang Panlalawigan
CAR,IFUGAO,"CAPPLEMAN, BENJAMIN B.",0,LDP,18065,43126,0,1992,Lone District Representative
CAR,IFUGAO,"HABAWEL, DENIS -",0,LP-PDP,11832,43126,0,1992,Lone District Representative
CAR,IFUGAO,"LUMAWIG, GUALBERTO B.",0,LAKAS-NUCD,13229,43126,0,1992,Lone District Representative
CAR,IFUGAO,"CUTIYOG, ESTEBAN -",0,LDP,3410,38668,0,1992,Vice-Governor
CAR,IFUGAO,"DINUMLA, HERMAN B.",0,NPC,15210,38668,0,1992,Vice-Governor
CAR,IFUGAO,"DUNUAN, EVELYN -",0,LP-PDP-LABAN,12230,38668,0,1992,Vice-Governor
CAR,IFUGAO,"HIMOLDANG, PIO -",0,LAKAS-NUCD,7818,38668,0,1992,Vice-Governor
CAR,KALINGA APAYAO,"ABAGAO, DENCIO B.",0,LDP,4844,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"AGUILAR, NENITA P.",0,LDP,6523,50992,1,1992,Apayao District Representative
CAR,KALINGA APAYAO,"BANGAY, ROBERT A.",0,NPC-PP,1092,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"BARROGA, JOSE A.",0,NUCD,4015,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"BONGUI, RAMOS D.",0,LDP,5027,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"DACUY-CUY, ROMARICO L.",0,INDEPENDENT,1911,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"FERRER, JOSEPHINE SJ",0,LAKAS-NUCD,5118,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"GAÑAC, NICOLO C.",0,NUCD,6078,50992,1,1992,Apayao District Representative
CAR,KALINGA APAYAO,"GARDE, BERNARDO S.",0,INDEPENDENT,3352,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"GRANDE, NICANOR S.",0,NP,1929,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"GULLAYAN, JAMES D.",0,NUCD,4046,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"LACUESTA, HOYT S.",0,LDP,332,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"LOPEZ, ARNOLD NOAH V.",0,INDEPENDENT,5496,50992,1,1992,Apayao District Representative
CAR,KALINGA APAYAO,"TIGGANGAY, FLORES O.",0,INDEPENDENT,1229,50992,0,1992,Apayao District Representative
CAR,KALINGA APAYAO,"ABANDO, RESURRECION J",0,LP-PDP-LABAN,2083,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ABOLI, ABDON S.",0,KBL,6247,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ALSIYANG, PLACIDO  JR. T.",0,LP-PDP-LABAN,10644,198266,1,1992,Lone District Representative
CAR,KALINGA APAYAO,"AMBALNOG, SERGIO G.",0,NP,521,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"AMINYO, FAUSTINO M.",0,INDEPENDENT,3431,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ARBOLEDA, JOVENAL R.",0,LDP,8112,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"AWING, TOMAS C.",0,INDEPENDENT,5995,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"AY-EN, CANDIDO JR. A.",0,KBL,545,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BAKIDAN, ALFRED B.",0,INDEPENDENT,7268,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BALAIS, NICOLAS T.",0,INDEPENDENT,6136,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BANNOYA, MAURICO SR. C.",0,INDEPENDENT,2763,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BANSON, DAVID A.",0,LDP,6281,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BATTOYONG, AGUSTIN L.",0,PP/NPC,2466,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BUGAWIT, DAVID L.",0,INDEPENDENT,1589,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"BUSACAY, HARRY -",0,INDEPENDENT,4657,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"CABACSAN, BALTAZAR G.",0,INDEPENDENT,2765,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"CHACLAG, JOSE -",0,LP-PDP-LABAN,8477,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"DAGSON, MANUEL D.",0,LAKAS-NUCD,7278,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"DAKIWAG, CRISPIN S.",0,INDEPENDENT,766,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"DENNA, ENRIQUE B.",0,NUCD,3808,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"DONAAB, ANTONIO -",0,NP,2022,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"DONGDONGAN, MOSES -",0,INDEPENDENT,3494,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"DUYAN, ANTONIO A.",0,INDEPENDENT,8744,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ESTEBAN, VALENTIN C.",0,PP-NPC,3218,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"EWAG, EMBARGO -",0,KBL,3378,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"GABIT, PABLO D.",0,NUCD,8956,198266,1,1992,Lone District Representative
CAR,KALINGA APAYAO,"GONAYON, PABLO -",0,LP-PDP-LABAN,1201,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"GUMAYAT, MANUEL B.",0,KBL,5399,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"JAMBARO, VENANCIO T.",0,PP-NPC,1757,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"KUB-ARON, RAMON -",0,INDEPENDENT,3781,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"LICUPA, ROGELIO SR. C.",0,INDEPENDENT,2475,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"LUCOB, FRANCISCO -",0,KBL,2154,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"MAMAWAG, NICASIO -",0,PP-NPC,5231,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ODIEM, SILVESTRE D.",0,INDEPENDENT,3784,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ONALAN, MANUEL S.",0,PMP,2938,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"ORODIO, PABLO -",0,LAKAS-NUCD,4936,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"QUINSAAT, RICARTE S.",0,INDEPENDENT,3476,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"QUIRINO, JAIME JR. F.",0,KBL,3271,198266,0,1992,Lone District Representative
CAR,KALINGA APAYAO,"TANGGAWON, VICTOR M.",0,LDP,10461,198266,1,1992,Lone District Representative
CAR,KALINGA APAYAO,"TOMBALI, ALFREDO D.",0,LDP,8949,198266,1,1992,Lone District Representative
